epoch,acc,loss,val_acc,val_loss
0,0.8997209456482009,0.2892969681234811,0.9221136,0.23719747184293208
1,0.9457634341144685,0.1622288705185594,0.9355602,0.21181029780807742
2,0.954895583957482,0.13585222431861038,0.92772424,0.31917995929729304
3,0.9602754441047918,0.12219400459250565,0.93212754,0.33549187467342123
4,0.9645870261922238,0.11461145190002753,0.9315475,0.440697314801822
5,0.9682475800986604,0.10568935888826085,0.9283279,0.6152059559636839
6,0.9714820064688527,0.09372561707463752,0.9290973,0.6354941904216053
7,0.9728254918961787,0.09519973122705677,0.9289908,0.7406227709835518
8,0.9753792978956993,0.08769255360249881,0.9271679,0.965469077112029
9,0.9766340067529378,0.08123921292686513,0.92927486,0.831853961705264
