epoch,acc,loss,val_acc,val_loss
0,0.9018338280162864,0.28027019889155563,0.91142493,0.26311451482692677
1,0.9463552779150527,0.15866450449496955,0.9322578,0.2093340003386876
2,0.9558040641913786,0.13250188545132102,0.937608,0.22475071433807328
3,0.9610300449505367,0.1175445387022081,0.9312161,0.2910787117492238
4,0.9647142726093494,0.10881966566724258,0.9202434,0.4104630302483745
5,0.9669277684233577,0.10395392253115018,0.9288724,0.415927372038363
6,0.9713370047377097,0.0883487206102365,0.9288606,0.441585168443178
7,0.9743968371867296,0.08049398602259365,0.931299,0.47294160866556184
8,0.9745832679839137,0.08372942838116934,0.93158305,0.5025255604394895
9,0.9759948154483069,0.07772211016670898,0.9301153,0.5654879956841342
