epoch,acc,loss,val_acc,val_loss
0,0.6451988362086617,1.0358167706532575,0.73312646,0.561115167231593
1,0.8882638215324927,0.2729711262594139,0.8719938,0.29873710866118697
2,0.9579049466537343,0.12290656129611885,0.89992243,0.2621791771532862
3,0.9769156159068865,0.06914248461794437,0.8688906,0.41259994240487796
4,0.9782735208535402,0.05743676138432944,0.8906129,0.329874618003496
5,0.997478176527643,0.009065647846382295,0.90923196,0.2999564223367175
6,1.0,0.0022958896556183983,0.9138867,0.27424512897192554
7,1.0,0.0009349999672609718,0.91155934,0.27862328055110247
8,1.0,0.0005894438486914832,0.9131109,0.27977034211436197
9,1.0,0.00048200633197951256,0.91233516,0.2821641245768734
