epoch,acc,loss,val_acc,val_loss
0,0.8781393614598999,0.3329206927893584,0.9279018,0.20968825438774372
1,0.9436653478413977,0.16474243701136637,0.93662554,0.18956572999161997
2,0.9549103800524965,0.13095548798224488,0.93713456,0.19720839103433585
3,0.9620657716015589,0.11130475591537986,0.934779,0.21795678902963767
4,0.966540110733975,0.09804761646642156,0.9322578,0.2419539944770726
5,0.9692596329976593,0.08966690608678575,0.9286712,0.2718901241151044
6,0.9723490576367085,0.08109370916821695,0.9321749,0.27367481245371106
7,0.9746039825169341,0.07407330970261942,0.9319145,0.2921042821502198
8,0.9759474679442601,0.069301185392384,0.9260908,0.3368749007032703
9,0.9765689039348735,0.06833332624258104,0.92678916,0.3526715752990467
