epoch,acc,loss,val_acc,val_loss
0,0.42095053365921997,6.600595213370226,0.4856478,0.7631015156108895
1,0.6005819594016015,0.6793766360393898,0.6617533,0.6660049836519062
2,0.7262851600850473,0.5683054872153455,0.7253685,0.5631505227810287
3,0.83181377304745,0.407325317230072,0.7928627,0.4725143574669529
4,0.9243452958292919,0.20855096548824606,0.84484094,0.4161042027736099
5,0.9732298739088264,0.08553531944831232,0.84794414,0.46325377219402114
6,0.9951503394762367,0.032584505287025244,0.8549263,0.4787557615246118
7,0.9988360814742968,0.014055060969428977,0.8642358,0.4017674813814363
8,0.9992240543161979,0.01217585280618904,0.8525989,0.41307527062687605
9,0.9988360814742968,0.014457411723975615,0.8269977,0.4901953623958851
