epoch,acc,loss,val_acc,val_loss
0,0.8587357624577486,0.38544471989898144,0.9189413,0.2380637840374534
1,0.9407061288384769,0.17293918265387972,0.92820954,0.21053190737160535
2,0.9525282087551453,0.13960329852594008,0.9282214,0.21749011295564963
3,0.9575263296510785,0.12444570282858103,0.9268246,0.24659067436233253
4,0.9600860540886049,0.11624630804026434,0.92380625,0.2745733372017825
5,0.9629061897983884,0.10902341958586852,0.9173315,0.3193225419272138
6,0.9658506127062946,0.09976093913573794,0.92572385,0.3136635290278491
7,0.9684073779248181,0.09281226638985332,0.92374706,0.3536413262782823
8,0.9697360672571295,0.08900155338077828,0.9210009,0.39557914444788456
9,0.9711298594075052,0.08391368972993273,0.9264222,0.3995082120501869
