epoch,acc,loss,val_acc,val_loss
0,0.900076051928375,0.28106036887016483,0.93261284,0.19958533208615903
1,0.9463227265060206,0.15665452981463157,0.9346725,0.20140307490503537
2,0.954522722363114,0.13163026898258157,0.9348145,0.20710547405933866
3,0.958553178645092,0.11908178053999964,0.93538266,0.21245685409058596
4,0.9609087169714169,0.11208382666315911,0.9350986,0.21409175025759505
5,0.9619414844034363,0.10793879243745252,0.9345423,0.2231688398531572
6,0.9626576154021431,0.1057284565832857,0.9330982,0.2241315682224866
7,0.962882516046365,0.10431222294470124,0.93318105,0.22839658154967393
8,0.9644390652419014,0.10109155061734905,0.931441,0.2340457502694601
9,0.9642792674157437,0.10019476543749445,0.93319285,0.23505199556365836
