epoch,acc,loss,val_acc,val_loss
0,0.9020912800693641,0.28285563733646185,0.9324116,0.20098369739765737
1,0.945707208953413,0.16117211278170737,0.9336308,0.21460834873865303
2,0.95467068331326,0.13669179536528075,0.9265642,0.2879662183770311
3,0.9594616588789887,0.12374079692006126,0.9216283,0.3676221268705503
4,0.9642881450727524,0.11191488150419278,0.92755854,0.3941200609327489
5,0.9671911389146176,0.10392765809094344,0.92172295,0.5309550000654895
6,0.9685553388749641,0.10712476111969753,0.92877775,0.528744435237553
7,0.9716625188280309,0.09288421213869776,0.9287067,0.6250972419984949
8,0.9739085660512478,0.08466820740606695,0.9279018,0.660053197973106
9,0.9748495976941766,0.08604394756447035,0.92813855,0.7078920823008704
