epoch,acc,loss,val_acc,val_loss
0,0.9013337200046164,0.27923954072367224,0.9316067,0.20463272243768513
1,0.9462250722789242,0.15697757842203056,0.9299259,0.2122522362964865
2,0.9541321054547284,0.1327594579771263,0.9322459,0.214057526690375
3,0.9583726662859138,0.12014225626673225,0.93243533,0.22119806989152924
4,0.9611365768346418,0.11200749693181244,0.9303047,0.24144810412333703
5,0.9619592397174538,0.1082301291831417,0.93312186,0.2338926373398193
6,0.963370787181847,0.10403102737351799,0.9296773,0.25159908744727305
7,0.964228960692694,0.10176648208805147,0.9302573,0.24685182834658748
8,0.964264471320729,0.10162963022580224,0.93152386,0.24318433673185216
9,0.9654481589218973,0.09759531413337814,0.93050593,0.2523155912853225
