epoch,acc,loss,val_acc,val_loss
0,0.7493695441781607,0.5079096877609608,0.83087665,0.39786314538877265
1,0.9249272550921436,0.19865328185928752,0.9045772,0.26640405795479855
2,0.9833171677982542,0.04654484738666469,0.9107835,0.28431489543456084
3,0.9947623666343356,0.017062693839990078,0.9100078,0.3868503873897579
4,0.9967022308438409,0.009496882688093778,0.89449185,0.36586668844644743
5,0.9984481086323957,0.004021220618884227,0.89526767,0.4117580107517997
6,0.9998060135790494,0.0011644323801630941,0.8983708,0.46407684935813176
7,0.9998060135790494,0.0007895596159151387,0.89992243,0.47670517308107174
8,1.0,0.00019927806465254322,0.8991466,0.48141998649105905
9,1.0,0.000130242357894395,0.901474,0.4899071862847422
