epoch,acc,loss,val_acc,val_loss
0,0.6890397672972323,0.5961116206229716,0.7750194,0.484722615398114
1,0.8587778855595741,0.33104617183469776,0.8696664,0.32682762116401853
2,0.9493695441319108,0.13064284142934213,0.8929403,0.3038238476560132
3,0.9873908826382153,0.04510922746443317,0.89759505,0.33054995851242974
4,0.9947623666343356,0.01993018343636385,0.89759505,0.37868654015824443
5,0.9998060135790494,0.003088651422622806,0.8960434,0.4246524369836871
6,1.0,0.0012820704600786286,0.89681923,0.4301301447155866
7,1.0,0.0005757084064003601,0.8960434,0.4601192518756591
8,1.0,0.0003904240670246745,0.89992243,0.4795676306109728
9,1.0,0.0002958591185489495,0.89992243,0.4945739956212839
