epoch,acc,loss,val_acc,val_loss
0,0.6688651795761893,0.6124594260834584,0.7517455,0.522903774948061
1,0.828709990323804,0.40034451826640866,0.8293251,0.40934539303657524
2,0.9328806983511154,0.18865126636562188,0.837083,0.4222095014514435
3,0.9771096023278371,0.07048108987060803,0.87432116,0.47896072381776467
4,0.9893307468477207,0.03434615849723243,0.84484094,0.5891987909356969
5,0.9947623666343356,0.015559611773643657,0.84251356,0.6716081073249006
6,0.9963142580135024,0.010786406740647398,0.84251356,0.691416788508117
7,0.9825412221260145,0.05049348451580155,0.8083786,0.7309704507571768
8,0.9934044616876818,0.022232653400079357,0.80217224,0.7583095196885966
9,0.9961202715809894,0.012543528249882935,0.7742436,1.0009210363111356
