epoch,acc,loss,val_acc,val_loss
0,0.736954413225764,0.6207903332350673,0.85415053,0.3273455639788122
1,0.9280310378273521,0.18192204251762562,0.90845615,0.22641600926223884
2,0.9823472356935015,0.05585481078722121,0.9038014,0.24925264561241037
3,0.9967022308438409,0.014912096443435875,0.90612876,0.2942279071378745
4,0.9990300678952473,0.005426805350080039,0.9107835,0.3293993426811982
5,0.9992240543161979,0.0027396099528114973,0.9100078,0.35984484108036296
6,0.9994180407371483,0.0013273034537437229,0.9100078,0.38266544105287115
7,1.0,0.0008730877498027581,0.9100078,0.4016547495307064
8,1.0,0.000629731928924182,0.9100078,0.4178367234460137
9,1.0,0.00048450764583521236,0.9100078,0.43311370334669635
