epoch,acc,loss,val_acc,val_loss
0,0.8629911193837723,0.5970934357243112,0.9261381,0.22434610969536414
1,0.9422212489679723,0.17261293093747782,0.9327312,0.20995122540141312
2,0.9508828829895214,0.1469319284581476,0.92883694,0.262044221517678
3,0.9548867063004732,0.13602341878807175,0.9241495,0.27602032264331444
4,0.9571653049327221,0.13172769612830526,0.91636086,0.3360980556463925
5,0.9595533946680792,0.1280323498838752,0.9197699,0.36918641188806134
6,0.9612046388717089,0.12331498262043897,0.91806537,0.3828484935123376
7,0.9639567125444253,0.11330204659071677,0.9067967,0.4277331750333819
8,0.9618527078333486,0.1277017153244241,0.9107502,0.4172088829355341
9,0.9648237637122811,0.1143717958587885,0.91512984,0.4200273740557157
