epoch,acc,loss,val_acc,val_loss
0,0.7474296800033429,0.646663172139807,0.8782002,0.3174527525624348
1,0.9257032007759457,0.18324746391731456,0.90612876,0.25773770796226103
2,0.9689621726479146,0.07839521043622283,0.89138865,0.3331319884425268
3,0.9903006789524733,0.0265840891144233,0.9200931,0.27051929210488235
4,0.9988360814742968,0.005522503561373469,0.92940265,0.24910726317885867
5,1.0,0.0009715578836042463,0.92629945,0.2564286186863416
6,1.0,0.0005957334280262677,0.927851,0.26059656165384154
7,1.0,0.000440813059030845,0.927851,0.26384717350879133
8,1.0,0.000361923935582803,0.927851,0.26707423870835406
9,1.0,0.0003059215157013432,0.927851,0.2699619423427537
