epoch,acc,loss,val_acc,val_loss
0,0.9021208722595697,0.28081873677460595,0.9187756,0.2440970607311989
1,0.9461836432128833,0.15865275661627712,0.9323051,0.2116160787801981
2,0.9558247787243991,0.13228825088451593,0.9351341,0.23210254094469787
3,0.961314129974817,0.11748352257699855,0.9272981,0.3068014041923844
4,0.9653416270377921,0.10615155383874487,0.922232,0.40802955002058994
5,0.9687624842051685,0.09746412392906532,0.9254871,0.44420162699743587
6,0.9711180225314935,0.09047558659376916,0.92894346,0.442084690185747
7,0.9733729474117191,0.08381631459467757,0.92921567,0.4987688139305007
8,0.9747578619050861,0.08441761255616549,0.92903817,0.4940813827270817
9,0.976926969434227,0.07603326506891919,0.9310622,0.5832161915911573
