epoch,acc,loss,val_acc,val_loss
0,0.6946653735279228,0.6426842502259607,0.83165246,0.3879862075817502
1,0.8917555771096023,0.27122894800209396,0.8875097,0.2837682247531793
2,0.9590688651794375,0.1263716588524883,0.8642358,0.3330024951553049
3,0.9838991270611057,0.058506214169010334,0.905353,0.2733690474179477
4,0.9963142580019398,0.022071250171714962,0.90069824,0.31377813666249726
5,0.9990300678952473,0.011064363104064527,0.9069046,0.2965214923891196
6,1.0,0.003404913309425889,0.90845615,0.30008383736858263
7,1.0,0.0020666025311141395,0.91233516,0.3199053772481677
8,1.0,0.0014546184373238583,0.9107835,0.327695722261818
9,1.0,0.0010936792560902295,0.9100078,0.32339388312435224
