epoch,acc,loss,val_acc,val_loss
0,0.8935776069983139,0.3007130801883014,0.9291565,0.20953281802697174
1,0.94623099071693,0.15823674508872235,0.9338676,0.2017108654620868
2,0.9576683721632187,0.12395715452595088,0.9320329,0.21937124762062446
3,0.9633234396778002,0.10543878552500568,0.93157125,0.2341485614055954
4,0.9666496018370832,0.09526186939563361,0.9320447,0.23776513705388272
5,0.9689785071923818,0.0882120913400865,0.9304349,0.2508681443872016
6,0.9703604624667458,0.08378312909510402,0.93131083,0.25675186645024844
7,0.9715056802208761,0.07955030611436008,0.92986673,0.2628960400937602
8,0.9726538571940093,0.07647492207029329,0.92980754,0.27318475533213565
9,0.973077025511427,0.07455907212718492,0.9288724,0.2758879542692246
