epoch,acc,loss,val_acc,val_loss
0,0.8999310501974084,0.27941462208977647,0.93623495,0.1891758039433894
1,0.9485332631012023,0.14961580096273605,0.9387917,0.18361459966833704
2,0.9585561378640949,0.11977175647442334,0.93737125,0.19442123856633334
3,0.9643739624238371,0.10229362273091287,0.9366492,0.20246297230405233
4,0.968075945396491,0.09044755360016275,0.935288,0.2164394624818949
5,0.9707777123461576,0.08264506083350928,0.93494475,0.22732371177211866
6,0.9724289565497873,0.0768296072576313,0.9348382,0.23181302495358447
7,0.9742163248275515,0.07155711673982826,0.9345541,0.24246664515262056
8,0.9754503191517695,0.0679192335278605,0.934341,0.24546055080216675
9,0.9764446167367509,0.06494305427017893,0.93488556,0.25128928142041973
