epoch,acc,loss,val_acc,val_loss
0,0.8783642621042983,0.3610100049275355,0.9122535,0.2790174724697793
1,0.9232260221882241,0.2400511948881297,0.91844416,0.25985203534967927
2,0.9250636971892142,0.23304836014325617,0.91007555,0.2782465475887538
3,0.9250193089041704,0.23468582186737166,0.9076016,0.2895129963020797
4,0.9215925332986118,0.242373733167528,0.9048555,0.2947291317786664
5,0.918574129915809,0.2499400001881169,0.8968183,0.32461583789603193
6,0.9167778839810361,0.2568476341960828,0.89800197,0.31678332443679363
7,0.905506218798911,0.2843615567228629,0.89269906,0.3320873009148501
8,0.9103948485919124,0.2725644360063743,0.89661705,0.31851345378988344
9,0.9121733392124914,0.26768892092845803,0.8950427,0.3253947402832592
