epoch,acc,loss,val_acc,val_loss
0,0.8630917328298715,0.42876613802142893,0.91763926,0.2553335440231937
1,0.9429758498137172,0.17162867951574917,0.9263512,0.2308458087824784
2,0.9502081810568554,0.15019254078091757,0.92788994,0.2388862181487616
3,0.9541942490539661,0.1378570866758092,0.921356,0.2734416595719613
4,0.9574641860520171,0.12962202121861177,0.9238299,0.3066033106213032
5,0.9609501460374578,0.11778338031735755,0.9177103,0.3564919726657432
6,0.96258363492707,0.11473081263787727,0.92461115,0.32731779333808053
7,0.9664927632299284,0.10108715972839633,0.91496414,0.3429356119160354
8,0.9678303302194249,0.09891192865553661,0.9198054,0.4321460761128974
9,0.9644568205559189,0.116025811485526,0.92277646,0.35459281211747007
