epoch,acc,loss,val_acc,val_loss
0,0.6779825412914894,0.7292539808613715,0.7750194,0.4731769765227964
1,0.8384093113597682,0.3639534755399456,0.8440652,0.33990995526961154
2,0.9212415130940834,0.1987451817092389,0.88052756,0.2866912228456294
3,0.9612027158098934,0.10312990977832637,0.89371604,0.2809534287434201
4,0.9852570320077595,0.0477382857962236,0.89216447,0.3236118798296613
5,0.9943743937924345,0.022354495744934536,0.89138865,0.3845038447294982
6,0.9972841901066926,0.013212733703566522,0.89681923,0.40176047124633313
7,0.9978661493695441,0.010792345253598925,0.8983708,0.45640355325466536
8,0.9982541222114452,0.00971841969826303,0.8820791,0.6437529392997084
9,0.9947623666343356,0.01452417478876254,0.8882855,0.6065123834010702
