epoch,acc,loss,val_acc,val_loss
0,0.7419980601589155,0.5755754450157241,0.84251356,0.3622996760857392
1,0.9086323957322987,0.22571128844080274,0.8898371,0.2714200437855036
2,0.9613967022308438,0.10005120496860878,0.91543835,0.23828243987332767
3,0.9887487875848691,0.038575566263176556,0.9100078,0.25581659652911204
4,0.9953443258971872,0.016375341897339864,0.91155934,0.2794314990032542
5,0.9988360814742968,0.00655402567752903,0.90845615,0.3111700645429021
6,0.9990300678952473,0.0031978714997983704,0.9038014,0.3197706036090481
7,0.9996120271580989,0.001671564148305782,0.9038014,0.3475226590206126
8,1.0,0.0011127333549676803,0.9030256,0.3550119074487797
9,1.0,0.000813538813106261,0.90069824,0.369308238625064
