epoch,acc,loss,val_acc,val_loss
0,0.8894376596130513,0.30303995634689684,0.9343529,0.1908991059831156
1,0.9479266232056036,0.15049868550837783,0.9389219,0.18064807085362025
2,0.9582572567447999,0.11884832748443806,0.9382472,0.19149875915743902
3,0.963965590201434,0.10183993934706695,0.9379276,0.19944900490592446
4,0.9682446208796575,0.08935854247274015,0.9384603,0.20977912814759223
5,0.9712334320726074,0.0806767324273625,0.93842477,0.21574559108102606
6,0.9731302914534796,0.0750269673966734,0.9383774,0.2203222617814945
7,0.9746187786119488,0.0708809950176697,0.9381288,0.2258261538390615
8,0.9763410440716486,0.06547153953859305,0.93769085,0.2362819643951479
9,0.9772110544585073,0.0632226873695818,0.93799865,0.23905957148429055
