epoch,acc,loss,val_acc,val_loss
0,0.6766246363448357,0.639511225983197,0.7796742,0.48343992640197136
1,0.8380213385294295,0.38063885918470636,0.8401862,0.36810329073246734
2,0.90184287099903,0.2426733032678309,0.8525989,0.34876558112950173
3,0.9542192046556741,0.14071473973206128,0.87432116,0.2965474435763363
4,0.9753637245392822,0.08588317978502072,0.8851823,0.2750393957755101
5,0.9850630455868089,0.057808047981262496,0.8642358,0.4039642557420871
6,0.9776915615906887,0.06433160913210258,0.8882855,0.2946634477566526
7,0.9903006789524733,0.030640723009500742,0.8898371,0.30420661508990776
8,0.9994180407371483,0.0072545772150545505,0.8960434,0.29461906083893463
9,0.9996120271580989,0.004787578175786547,0.8960434,0.3013817999509067
