epoch,acc,loss,val_acc,val_loss
0,0.4859359846660862,22.42696446339906,0.5321955,0.7061071810193355
1,0.5957322989125257,0.6588563453330216,0.57951903,0.7551578413709548
2,0.7257032008221956,0.5403718232241334,0.6617533,0.7747509485071624
3,0.8568380213500688,0.34834611764327633,0.68657875,0.6220573983144353
4,0.9388942774121445,0.1515088399610221,0.7137316,0.6524369378160191
5,0.9753637245508447,0.06598165139021166,0.7571761,0.6311961500287704
6,0.9821532492841134,0.05001115399538372,0.7571761,0.9395522997303468
7,0.985645004861223,0.0369977226854816,0.7393328,1.3859831304675947
8,0.9807953443374596,0.05184400739757097,0.772692,1.0539807074748795
9,0.9736178467622899,0.08225347438445955,0.71450734,1.5744214335368343
