epoch,acc,loss,val_acc,val_loss
0,0.6903976722323235,0.597581081484037,0.8006206,0.4496691121529756
1,0.8702230843840931,0.3167560761337368,0.8782002,0.2999213268999169
2,0.9423860329776915,0.16409829757117625,0.89681923,0.2556575482163529
3,0.9802133850630456,0.07621366684085659,0.9138867,0.24413083152682213
4,0.9941804073714839,0.03603954250372361,0.8960434,0.3301736270854231
5,0.9932104752667313,0.0324197812642492,0.9169899,0.2731644102914838
6,0.9980601357904947,0.011870065831638436,0.9169899,0.28730491559758864
7,1.0,0.0027186881213572696,0.9193173,0.291058022075147
8,1.0,0.002024809303577171,0.9193173,0.2971827619477147
9,1.0,0.0014153141055197865,0.9193173,0.3033839026747793
