epoch,acc,loss,val_acc,val_loss
0,0.8273857963408061,0.6370887637959254,0.91254944,0.26318474112353746
1,0.9306743764185756,0.2111164575000628,0.9157335,0.25854288206721104
2,0.9370189419610141,0.19760248530002655,0.8613787,0.5567715273603103
3,0.9245635891777206,0.24706465189066223,0.92043275,0.28211983551607334
4,0.9420200220757737,0.18156016329470315,0.92435074,0.25186395203761597
5,0.9440382094359421,0.17762147115091684,0.9171895,0.3698077721113858
6,0.9275908702177086,0.2553278638182154,0.9028787,0.3525080743216082
7,0.92346867814664,0.2546989590887077,0.88072014,0.3868731493745681
8,0.9407978646275675,0.19452352412322751,0.9155915,0.31349910725946917
9,0.9329884856788596,0.2374787032651841,0.92213726,0.2975652945888011
