epoch,acc,loss,val_acc,val_loss
0,0.7134820563138745,0.6834281611454128,0.8564779,0.3480684833067901
1,0.915615906886518,0.21528026241408055,0.8906129,0.26039878225215557
2,0.979243452958293,0.06549398590391457,0.89526767,0.28916252001576687
3,0.9926285160038797,0.019833650829432628,0.9030256,0.29822458603106516
4,0.9980601357904947,0.007475816613947566,0.905353,0.3333261813925069
5,0.9992240543161979,0.00309293882921945,0.901474,0.3629679210062079
6,1.0,0.0012903240615047857,0.905353,0.3740843957112315
7,1.0,0.0008494867732764395,0.9045772,0.3902372370587475
8,1.0,0.0006130695357410707,0.9045772,0.4034115944470982
9,1.0,0.0004769918600040037,0.9045772,0.41486777253073254
