epoch,acc,loss,val_acc,val_loss
0,0.6764306499932601,0.6312045826250552,0.7579519,0.5096871825130158
1,0.8256062076001579,0.3910369996360849,0.814585,0.42865677227615107
2,0.8931134820562561,0.2565709294348406,0.8533747,0.35761058857683253
3,0.9493695441319108,0.14550977812070043,0.8688906,0.33643782240554654
4,0.9809893307468477,0.07687978014046422,0.8820791,0.31697138156698507
5,0.9926285160038797,0.043670605089620236,0.8758728,0.36748906158494615
6,0.991270611057226,0.03940401280752295,0.89371604,0.32294644562193736
7,0.9959262851600388,0.02010617260778256,0.89371604,0.3336119108000312
8,0.9996120271580989,0.006226214474865627,0.89371604,0.33648962489942696
9,1.0,0.0037676296917614135,0.89449185,0.34218308498361855
