epoch,acc,loss,val_acc,val_loss
0,0.900564323063857,0.283618359542768,0.92358136,0.23419362558187096
1,0.9461658878988657,0.15920082968043253,0.934341,0.2092266030667285
2,0.9560023318645743,0.13216117637467917,0.9354064,0.2540051276274995
3,0.9616218887511208,0.11723901474757971,0.9294051,0.3266123697411785
4,0.9661850044536247,0.10610404047733264,0.9258067,0.41853840865126185
5,0.9701414802605296,0.09435835581978054,0.92863566,0.4730288598639098
6,0.9726065096899627,0.09058721439658214,0.9292394,0.5252971105967724
7,0.9743968371867296,0.08555638614100197,0.931441,0.5501764645216035
8,0.9759356310682484,0.08090255236811024,0.9286594,0.6856847901605176
9,0.9768944180251948,0.08148356877958143,0.9303402,0.7382946782360356
