epoch,acc,loss,val_acc,val_loss
0,0.5600387974691899,1.1295621182245612,0.58882856,0.6865752067003628
1,0.7423860330008165,0.5332363572719604,0.742436,0.5450175709276813
2,0.8362754607408748,0.3749257071881359,0.79984486,0.46281926293443393
3,0.9078564500484966,0.2292003633019042,0.8269977,0.4104825027974841
4,0.9548011639185257,0.11984601136329508,0.8378588,0.41908516229077586
5,0.9819592628516004,0.0600274910639509,0.84871995,0.42717401920315645
6,0.9817652764306498,0.05034108425587213,0.85104734,0.5178152614087445
7,0.9681862269641125,0.07606724600707813,0.75252134,1.5993438954497605
8,0.9222114452103986,0.2768448899618407,0.83397985,0.7469911153599492
9,0.9844810863239574,0.047191867958501374,0.87742436,0.39282614912886876
