epoch,acc,loss,val_acc,val_loss
0,0.7447138700869104,0.5221228817790371,0.8471683,0.3864094813356481
1,0.915615906886518,0.22751834216544803,0.8882855,0.3074926046367021
2,0.9807953443258972,0.06397186949131893,0.89371604,0.3302458429447526
3,0.9932104752667313,0.020457135625436513,0.9030256,0.35211220409076655
4,0.9992240543161979,0.0038668069761276028,0.89992243,0.3771577225441707
5,1.0,0.0017265904539375226,0.9069046,0.42739528200254595
6,1.0,0.00034063559614243467,0.9069046,0.4347833895331857
7,1.0,0.00019872197818708465,0.9076804,0.44539222835662107
8,1.0,0.00014677551854077903,0.9100078,0.45634286435099886
9,1.0,0.00011546681160556656,0.9107835,0.4659863502318957
