epoch,acc,loss,val_acc,val_loss
0,0.7363724540091625,0.5509333296266143,0.86035687,0.32506396587362946
1,0.9177497575169739,0.2081887854745559,0.8735454,0.29557492808836944
2,0.9714839961202716,0.08829975313020132,0.8200155,0.44441790983971
3,0.9852570320077595,0.04324612446377961,0.9169899,0.2501294747908232
4,0.9978661493695441,0.011714336643219952,0.91776574,0.2382499481745706
5,1.0,0.0023850979329041446,0.9162141,0.2419732451161458
6,1.0,0.001426607422402154,0.9169899,0.24426271232918678
7,1.0,0.0009506105336305982,0.9193173,0.2487951001980399
8,1.0,0.0007245473556501012,0.9193173,0.2495432269952388
9,1.0,0.0006063115354071829,0.9208689,0.25248853655357156
