epoch,acc,loss,val_acc,val_loss
0,0.672356935107049,0.6078007592609158,0.8006206,0.45269750753421945
1,0.8675072744907857,0.3133219700404212,0.8580295,0.3151141152629749
2,0.94180407371484,0.16939272338345604,0.87432116,0.3113091078906951
3,0.9773035887487875,0.08045956512459641,0.9100078,0.2395151266300743
4,0.9953443258971872,0.03234925792682609,0.90612876,0.2747606713240973
5,0.997478176527643,0.019071214991485272,0.9076804,0.26441034704701116
6,0.9998060135790494,0.006435290687059429,0.91776574,0.2535403257566797
7,1.0,0.0038104081361429905,0.9162141,0.25983368804789586
8,1.0,0.002844414123736871,0.91776574,0.2784787585700178
9,1.0,0.002129578798591312,0.91466254,0.276803068452514
