epoch,acc,loss,val_acc,val_loss
0,0.9114216975857496,0.24957181616339313,0.9367558,0.18327907139185784
1,0.9483497915230212,0.14868731767766688,0.9402713,0.17938442377652306
2,0.9545878251811781,0.12820442050511832,0.93833005,0.1860203879233046
3,0.9572599999408156,0.12026411660411938,0.93913496,0.1921168149515229
4,0.959000020714533,0.11456196205770233,0.93743044,0.1948466468203353
5,0.960497385530011,0.11062453424832579,0.93711084,0.1985537670955765
6,0.9608258588393351,0.10960042289228164,0.9371582,0.20157295454039764
7,0.9615242345240245,0.1066078939803812,0.9367676,0.20384832944120665
8,0.9616248479701237,0.10705997320703053,0.9356431,0.21011293439295495
9,0.962474143823962,0.10466637052875293,0.9354537,0.2125618717090833
