epoch,acc,loss,val_acc,val_loss
0,0.8691906831948912,0.3819221185001025,0.9140172,0.2535005633398844
1,0.9420229812947767,0.1719305462166222,0.9252385,0.2214837698110032
2,0.9509479858075857,0.14599187442191988,0.91821927,0.26640212691357124
3,0.9546203765902103,0.13680206220028562,0.92161644,0.2980242958546577
4,0.9577778632663267,0.12807540350971958,0.92236215,0.33643037198023973
5,0.9624179186629065,0.11372068748271409,0.92113113,0.38045164030701856
6,0.9642763081967407,0.10793871984941908,0.9184205,0.46283960314186
7,0.9679753319503916,0.09687394199897323,0.92465854,0.46429780515000374
8,0.968635237788043,0.09836365150076284,0.9239483,0.51845797769178
9,0.971399148336771,0.08631790681601632,0.9237826,0.5818279655855524
